Timestamp,Solar_Power_kW,Wind_Power_kW,Grid_Power_kW,Battery_SoC_%,SC_Charge_kW,Hydrogen_Production_kg/h,Load_Demand_kW,Power_Supplied_kW,Power_Loss_kW,Optimization_Level
2024-04-01 15:00:00,9.17022549267169,37.009932696626635,11.166434039010598,46.72399725350154,2.5982813794029944,1.0587293102620976,67.67378027232402,63.345555090460365,4.328225181863658,Moderate Efficiency
2024-04-01 16:00:00,15.212112147976885,7.223013805093341,10.21014989388264,78.61592404722244,8.860861088135163,0.20748662754953184,36.623532817096326,35.416784297908826,1.2067485191874994,High Efficiency
2024-04-01 17:00:00,26.237821581611893,22.717809222105178,18.497500185309086,52.36219084590957,8.956899442666165,1.6103376759786485,57.34577568965621,56.95309447569221,0.39268121396399636,High Efficiency
2024-04-01 18:00:00,21.597250932105787,36.619531903521676,5.327350951632343,25.468256024796688,2.9728720428132647,2.798723306668375,57.31238000654255,55.53035632729422,1.7820236792483257,High Efficiency
2024-04-01 19:00:00,14.561457009902096,1.3578391434319537,14.956845292633837,82.70078739872858,2.2999375396324053,4.289674569986644,34.47365614051936,30.73539701769447,3.738259122824889,Moderate Efficiency
2024-04-01 20:00:00,30.592644736118974,27.896810689873597,19.450916513203257,42.86066596741648,4.113039720662313,3.3346372372934034,50.89920427534568,48.14575155187171,2.75345272347397,Moderate Efficiency
2024-04-01 21:00:00,6.974693032602092,11.89396029490203,13.402522751927629,54.62135036794101,2.405315851801487,2.176981616998757,72.6642399283601,68.58027308048837,4.083966847871736,Moderate Efficiency
2024-04-01 22:00:00,14.607232426760907,36.975847815061215,19.052336930496377,74.83551065775212,6.723838432917036,4.765600571970689,72.80768109973302,68.00972036168685,4.7979607380461715,Moderate Efficiency
2024-04-01 23:00:00,18.318092164684586,38.842329806614714,5.783868189290357,46.59649257189696,8.260646845482855,3.5962260028791593,34.96188324598405,30.99857086222596,3.963312383758087,Moderate Efficiency
2024-04-02 00:00:00,22.803499210851797,37.770659564537354,11.28189978611242,24.52685249173725,6.73092130911217,4.6508260143127504,34.53604413739154,31.517028743172776,3.0190153942187656,Moderate Efficiency
2024-04-02 01:00:00,39.25879806965068,18.96856866629855,8.902366864430768,49.913683761025084,8.243504472493495,2.6379398663608282,43.134773850096764,40.66806590983486,2.466707940261905,Moderate Efficiency
2024-04-02 02:00:00,9.983689107917987,34.481706039572536,15.962314474710947,95.55588661554427,3.9699216220747413,1.294521373965698,73.73830312769968,73.53795769595834,0.20034543174134,High Efficiency
2024-04-02 03:00:00,25.71172192068058,33.78197594140281,19.7194563574587,71.33875178388465,1.5631697070886086,0.26413343182360993,36.44512925367495,31.52351935960474,4.921609894070208,Low Efficiency
2024-04-02 04:00:00,29.620728443102124,12.764018929730225,8.847950936663718,73.71833189337656,7.379509473975921,3.6304242574192527,65.99984013137231,64.0824345184971,1.9174056128752142,High Efficiency
2024-04-02 05:00:00,2.3225206359998865,33.1566189660271,14.812619022111116,70.58257229101119,3.604745051415539,0.6065149900276706,35.05828098065516,34.29713991107083,0.7611410695843333,High Efficiency
2024-04-02 06:00:00,30.37724259507192,1.4803053886197048,7.971464491396102,35.919371116754945,6.712708252291325,1.513875641359836,61.15689268739127,57.82334841040899,3.3335442769822805,Moderate Efficiency
2024-04-02 07:00:00,8.526206184364577,23.85079513928212,13.479953818574149,53.46670912818241,2.7064394198176567,2.662354539419487,47.803364955957235,46.381923510479936,1.4214414454772992,High Efficiency
2024-04-02 08:00:00,3.252579649263976,9.200353491508121,11.958987300325042,80.07518386906546,0.8122963480667267,2.8220829388987383,69.44569814829336,66.51680679363812,2.928891354655235,High Efficiency
2024-04-02 09:00:00,47.44427686266666,4.822675431091152,19.580079944473056,28.10983180425273,9.925817954877633,3.0029159849356803,41.68452244126818,38.75068290204522,2.9338395392229586,Moderate Efficiency
2024-04-02 10:00:00,48.28160165372797,3.0781280651683662,14.127909090446998,42.22822208717698,1.5620150793059928,0.8312766517485032,61.960091469497996,59.73144236498365,2.2286491045143464,High Efficiency
2024-04-02 11:00:00,40.419867405823055,27.85155103512559,10.242595581302282,42.10552867726829,9.884209939634811,1.8986870241082436,41.78412672879425,37.603533651069036,4.180593077725213,Moderate Efficiency
2024-04-02 12:00:00,15.230688458668535,13.594998550722647,6.711436773319001,54.56151420756048,9.772799325664472,3.0859711355848334,65.68301415560768,64.35817884783046,1.3248353077772208,High Efficiency
2024-04-02 13:00:00,4.883605700319194,28.99067086115046,7.2687024310240185,98.42949927537481,7.938181039080396,4.849094323168924,73.68390172803744,71.44073876994877,2.243162958088675,High Efficiency
2024-04-02 14:00:00,34.211651325607846,2.614253631957695,8.379753949268526,25.400203734705755,6.594229620819975,3.6381556884984434,36.340089956338005,33.65162931338315,2.6884606429548583,Moderate Efficiency
2024-04-02 15:00:00,22.007624686980066,12.611613513224412,8.76449992010447,61.496079550447604,5.778070502510847,4.613018785469789,73.32978442977517,70.01166082593868,3.318123603836497,High Efficiency
2024-04-02 16:00:00,6.101911742238942,21.57965169501349,17.759240867617066,34.349174560976834,8.661015453778347,3.811060291570885,59.6787627207149,55.75890346818695,3.9198592525279494,Moderate Efficiency
2024-04-02 17:00:00,24.75884550556351,31.628926593558543,13.418341824237874,97.65412363277953,2.894395216194879,2.958584844462002,36.3555245433512,34.38148812895992,1.9740364143912785,Moderate Efficiency
2024-04-02 18:00:00,1.7194260557609198,12.750100117282797,12.850863670615496,29.064280378197136,4.67681212484877,0.9601168456817227,51.3770927679856,48.14685804750262,3.230234720482983,Moderate Efficiency
2024-04-02 19:00:00,45.4660201039391,25.035655057480362,6.721533078038262,52.288080188927296,6.193899693665019,3.3334282594625653,38.04301467425489,37.289959908912294,0.753054765342597,High Efficiency
2024-04-02 20:00:00,12.938999080000846,35.43910992944748,17.902095400241524,79.03079878676849,4.1119047586949105,3.1168978297995356,65.01739444332847,60.35415394061608,4.663240502712391,Moderate Efficiency
2024-04-02 21:00:00,33.1261142176991,24.63452752729218,15.842214548127256,76.36435424219562,4.27486454090268,3.012345852286332,67.94340672089749,66.02811268879246,1.9152940321050238,High Efficiency
2024-04-02 22:00:00,15.585553804470548,9.318378990145352,6.0150254285000235,53.818290951514584,3.3028466750208443,2.4489293399412038,35.289826013639946,31.642218903757755,3.647607109882191,Moderate Efficiency
2024-04-02 23:00:00,26.00340105889054,0.9760312622615208,15.61752645844653,47.721933436217455,5.64231816684536,2.643283019946378,55.30699263473222,55.20528722532133,0.10170540941089001,High Efficiency
2024-04-03 00:00:00,27.335513967163983,34.803954956037195,13.15307326013969,51.808990284229644,8.50574528015116,1.6722126355905202,70.73125280129585,69.70531708677181,1.0259357145240386,High Efficiency
2024-04-03 01:00:00,9.242722776276352,0.8507764340154855,6.225880186201674,41.142101052691146,2.0152837800631285,2.596563463211516,76.80815207754983,74.37273935593194,2.435412721617894,High Efficiency
2024-04-03 02:00:00,48.47923138822793,34.98806690736798,11.874509622929846,36.42663509654398,9.344330387534415,0.9877795283923912,55.675893337088496,51.28463099842676,4.391262338661733,Moderate Efficiency
2024-04-03 03:00:00,38.75664116805573,21.15748536108848,12.270444306950704,58.6431758047112,6.8908765374822964,4.025871986801884,77.51396118057036,74.87768543081698,2.6362757497533806,High Efficiency
2024-04-03 04:00:00,46.97494707820945,37.56270794051585,7.486618102449136,41.482700485408586,8.232732126800302,0.928884773493539,56.78444852280149,52.135096111332096,4.649352411469394,Moderate Efficiency
2024-04-03 05:00:00,44.74136752138244,31.951329430946615,19.185472205004235,42.99693319178001,5.561906926300116,0.4248314494473321,49.709524729995394,47.29054024708141,2.4189844829139844,Moderate Efficiency
2024-04-03 06:00:00,29.894998940554256,39.9173644213335,17.74963057220993,72.54048507796456,7.795167014240635,2.181230131785787,72.41015642764478,69.95791094396503,2.4522454836797465,High Efficiency
2024-04-03 07:00:00,46.093711751155844,14.028472618068406,15.035335059936624,97.48298653599137,0.1620039733946721,3.2915371975303094,54.64913552290445,54.05040158040179,0.5987339425026619,High Efficiency
2024-04-03 08:00:00,4.424625102595975,30.687531557245077,11.934433415009108,68.29097604475001,8.183804247795353,2.188584124667707,53.59512552822615,49.58184430746505,4.013281220761101,Moderate Efficiency
2024-04-03 09:00:00,9.79914312095726,16.077236544369686,11.176483123767628,26.158357365197304,0.4013885908536652,1.383770659756543,54.51562447049142,53.280797408156104,1.234827062335313,High Efficiency
2024-04-03 10:00:00,2.2613644455269033,19.195024812156355,14.764602007264312,26.04668910832536,8.899133763628624,2.790855919452204,72.33925009348727,67.84118764662568,4.4980624468615815,Moderate Efficiency
2024-04-03 11:00:00,16.266516538163216,25.100218528734803,13.181478041103581,96.11385766764528,9.919627472386432,1.7350116770609998,71.5970770844026,67.04295598275061,4.554121101651987,Moderate Efficiency
2024-04-03 12:00:00,19.4338644844741,34.94708456745355,5.934096588228284,43.78326322458669,2.940674621767778,4.664338450633165,50.175999622010565,45.45944906263982,4.716550559370745,Moderate Efficiency
2024-04-03 13:00:00,13.567451588694796,39.363338767971804,12.687539731554976,27.365358886598035,2.1031855628579366,4.61322569801786,46.664992993526255,44.0638405480108,2.601152445515453,Moderate Efficiency
2024-04-03 14:00:00,41.436875457596464,30.73093655458073,17.096054258492593,67.92356697203053,7.653633638580407,2.5118590998604775,54.59640120195647,51.21093227803824,3.385468923918225,Moderate Efficiency
2024-04-03 15:00:00,17.837666334679465,16.71067128669335,11.88859816395437,69.89190226322128,2.530263409202532,1.6394199700912926,58.63862548685545,54.74604608654714,3.892579400308314,Moderate Efficiency
2024-04-03 16:00:00,14.046725484369038,16.854280091082806,5.7793486633140265,71.88038560949505,8.655623831722036,3.6856620697831954,41.91686053139985,41.26178743814752,0.6550730932523265,High Efficiency
2024-04-03 17:00:00,27.134804157912424,29.50329206355566,16.794172990760497,41.392162228603304,1.028425921574767,0.1835647174153332,69.69775423577954,66.69296826079206,3.0047859749874846,High Efficiency
2024-04-03 18:00:00,7.046211248738132,9.551085830732093,8.020456732039616,21.208854737158003,1.2595519637935826,2.373845030218256,54.32413828662114,54.152648780104585,0.1714895065165578,High Efficiency
2024-04-03 19:00:00,40.109849037701984,4.418964525255786,8.879312523320582,97.20122955635775,9.791515551006157,1.6816169713516675,46.70227742099798,44.21444700405435,2.4878304169436305,Moderate Efficiency
2024-04-03 20:00:00,3.727532183988541,14.18488630563106,7.470595301484439,40.0714436552882,6.738388982700046,4.602679425512774,35.34104964819953,34.56683624009839,0.77421340810114,High Efficiency
2024-04-03 21:00:00,49.34434683002586,11.48955966616327,9.953225973072463,74.08210304420379,8.468872244289528,0.06001513636341271,41.94225802018035,41.027643390369924,0.9146146298104227,High Efficiency
2024-04-03 22:00:00,38.61223846483287,11.852324818239603,16.351272585329525,76.53038959029676,3.2432937735151803,2.7640743785917454,77.46405858779919,75.63882075433618,1.8252378334630066,High Efficiency
2024-04-03 23:00:00,9.93578407670862,9.344310041996398,12.79078789255906,68.80059336635885,6.764837495206044,3.70331790533313,45.25498434097633,43.092798507393816,2.1621858335825124,Moderate Efficiency
2024-04-04 00:00:00,0.27610585618011996,1.6837275854544753,8.073219112260688,45.03259153709186,5.942418273085972,2.425089937620206,38.44296446835177,35.32710234569083,3.1158621226609355,Moderate Efficiency
2024-04-04 01:00:00,40.77307142274171,0.7149573893365524,18.167451172280614,41.68770030112526,6.03150120122947,0.4270151508136083,53.03363958274966,52.66149749055708,0.37214209219257555,High Efficiency
2024-04-04 02:00:00,35.34286719238086,39.50889558944126,18.193727824272937,67.81346261621624,6.825324595377216,4.862306950139511,45.35438716801244,42.83592836182521,2.518458806187226,Moderate Efficiency
2024-04-04 03:00:00,36.45035840204937,17.110925349434496,18.058676375690105,89.28765068893532,5.753591731290985,2.5900521568804895,31.757962513559708,30.8448368622942,0.9131256512655064,High Efficiency
2024-04-04 04:00:00,38.56351733429729,15.373065886387266,8.58194317072309,95.73869831387165,4.290623693026659,3.070931221595057,46.15726086397086,43.28738498881215,2.869875875158712,Moderate Efficiency
2024-04-04 05:00:00,3.7022325867045183,27.185891307722795,11.768590162714823,28.472464352300612,2.7592269438054684,1.1830489135375366,57.20543119697343,54.018408135667514,3.187023061305915,Moderate Efficiency
2024-04-04 06:00:00,17.92328642721363,8.730155514602567,19.774844842113126,32.38628900781759,7.68581330913202,2.417490425534019,57.585618600998345,54.802072318234075,2.78354628276427,Moderate Efficiency
2024-04-04 07:00:00,5.793452976256486,37.99844735800902,16.580187144649855,95.57890070264637,2.262724300031862,2.1457474597916093,47.82794605884443,44.13646850645289,3.6914775523915395,Moderate Efficiency
2024-04-04 08:00:00,43.155171293779674,31.453800576622083,5.407511318383397,78.92281826678341,6.923543061544142,0.3744792100099187,52.36513781263003,50.68709159142553,1.6780462212045038,High Efficiency
2024-04-04 09:00:00,31.164906341377897,3.5764400924903805,5.978068868907381,90.63950598638185,2.3333282264932667,0.5308017677373361,78.27589591173832,74.45036295357266,3.8255329581656525,Moderate Efficiency
2024-04-04 10:00:00,16.54490124263246,16.703231031397134,11.958970652184991,36.210610730827455,6.253301699544539,4.1873625980938725,48.867423861515576,46.70358845297461,2.163835408540969,High Efficiency
2024-04-04 11:00:00,3.177917514301182,35.164732302486584,18.638303087923404,67.00686968875215,7.470782671290289,1.1990997610329512,42.91134066299915,40.49041817138617,2.420922491612984,Moderate Efficiency
2024-04-04 12:00:00,15.54911608578311,37.78928089165641,13.080526969290712,76.0911675533979,2.187138889065392,0.9747913574931527,42.173352203338005,38.932841567032646,3.240510636305359,Moderate Efficiency
2024-04-04 13:00:00,16.259166101337353,18.69606044999479,12.467187620514354,74.40895083575782,0.5994330086130828,2.5245572562506964,52.88823063520671,52.79643871521059,0.09179191999611902,High Efficiency
2024-04-04 14:00:00,36.480308916903205,24.53645556842831,6.582105499349459,52.65213526933585,1.3097374299417408,3.843735656812565,67.97600743584721,64.70603632874597,3.2699711071012416,Moderate Efficiency
2024-04-04 15:00:00,31.877873567760656,6.681357843683009,14.85170157086441,21.231591335304678,6.059969672710254,0.3097325928949396,40.29940920942366,37.20648346406308,3.0929257453605743,Moderate Efficiency
2024-04-04 16:00:00,44.36063712881633,39.646745045479065,17.331547409003385,66.63408454434105,8.494464062257356,2.884039598191279,65.46480635703841,63.915570773272016,1.5492355837663965,High Efficiency
2024-04-04 17:00:00,23.610746258097464,9.266868055337735,10.706300112613434,40.2481231343687,0.44996821235424367,0.5960522142028668,31.057491167470815,30.628519742973367,0.42897142449744763,High Efficiency
2024-04-04 18:00:00,5.9797122969150855,37.709270965405025,16.63417776387991,56.020339691431225,7.341512590416462,0.1823052541280923,50.9466488991973,50.49197164963209,0.45467724956520783,High Efficiency
2024-04-04 19:00:00,35.66223936114975,25.98586595969474,19.467149808512175,96.60648120670538,3.4131864595005212,0.26371976081108695,68.79325326013935,64.1771345252132,4.616118734926147,Moderate Efficiency
2024-04-04 20:00:00,38.03925243084487,24.309471795154366,8.056496886915337,51.922825411394776,4.785283699195225,4.170820541042207,46.93664778872157,43.49025118259239,3.446396606129184,Moderate Efficiency
2024-04-04 21:00:00,28.063859878474812,20.507540440660343,12.84994446792112,87.18412853315414,9.288595498455656,0.5898624181403078,58.18685507226998,57.55134200341627,0.6355130688537045,High Efficiency
2024-04-04 22:00:00,38.54835899772805,9.226792468710347,9.307069371268632,35.083248459940094,3.3197150473584545,0.22575682206145975,40.24896164129554,38.465345794751,1.783615846544535,High Efficiency
2024-04-04 23:00:00,24.689779818219538,7.0611212802203305,16.892816285507593,73.7968398420023,4.65336933939486,2.1894994357145614,67.09976955630862,64.13735458680063,2.9624149695079893,High Efficiency
2024-04-05 00:00:00,26.136641469099704,8.819448362807014,13.663900488217363,98.16055635511547,0.13682414760681105,4.2199673597101235,32.61395516343798,28.436096637984736,4.177858525453242,Moderate Efficiency
2024-04-05 01:00:00,21.37705091792748,7.457530485770181,14.518736263254556,28.15144806983494,0.8159872000483837,1.3120418824465097,72.62713224377501,72.40882760020996,0.2183046435650482,High Efficiency
2024-04-05 02:00:00,1.2709563372047594,31.18337894267013,16.96871239423841,20.66559537817536,2.5859159113478403,2.108563087629582,39.909819321083404,38.72665366373336,1.1831656573500453,High Efficiency
2024-04-05 03:00:00,5.394571349665222,14.005010366669204,10.939557089936823,54.686623410609144,0.27852240821074403,0.19961266281875611,73.71990158541654,69.27115663393964,4.448744951476897,Moderate Efficiency
2024-04-05 04:00:00,1.5714592843367126,2.3137070625358547,18.726351026105647,27.410038644109378,6.3137532604825095,2.2453925706743796,47.62646206502586,47.58063431410678,0.045827750919080756,High Efficiency
2024-04-05 05:00:00,31.82052056318902,38.764105205632454,12.9954330086921,79.8707479740985,4.263983568016226,2.8880654031856685,66.13417872372433,65.12718320975489,1.0069955139694429,High Efficiency
2024-04-05 06:00:00,15.717799053816334,35.35143539853703,7.36932234253022,93.16389310788472,5.48145202728022,2.854535268760724,45.96126488930942,41.16614400944459,4.795120879864832,Moderate Efficiency
2024-04-05 07:00:00,25.42853455823514,37.11009132780852,15.438486772532038,54.721677816700705,1.7464718589632955,1.662133460871826,75.29558356173237,72.22857432912151,3.0670092326108573,High Efficiency
2024-04-05 08:00:00,45.37832369630465,39.79631290585741,16.898920256573817,40.69693137243527,2.959320294366161,1.5776659033156775,36.33185627591872,35.023499442731186,1.3083568331875313,High Efficiency
2024-04-05 09:00:00,12.464611457443747,6.955809968779492,9.7514251560129,54.75226552052878,6.638244748527251,0.5331180946829894,38.92598946362993,38.5910339916507,0.33495547197923514,High Efficiency
2024-04-05 10:00:00,20.519146151781488,15.84968075610635,17.857688854981294,77.87582542800008,9.653027236303998,1.833991603231342,54.65150625794011,54.510549555704,0.14095670223611023,High Efficiency
2024-04-05 11:00:00,37.77755692715243,30.32953902816365,18.592148821486497,20.72433292642968,0.504167736022092,0.49747334436482327,34.096921951907305,32.87319655372267,1.2237253981846337,High Efficiency
2024-04-05 12:00:00,11.439908274581123,27.840824722151687,9.153567310667134,67.15631915877577,8.903843208552662,3.832979723560258,39.79900923508809,35.39158013714354,4.407429097944551,Moderate Efficiency
2024-04-05 13:00:00,3.8489954914396494,6.155836253594202,19.75282209072833,69.06333479099033,5.768812013112084,4.831371488740929,77.18831911060072,75.10875083911317,2.0795682714875454,High Efficiency
2024-04-05 14:00:00,14.4875726456884,32.63332499962471,7.110672920731377,71.01505975167484,5.639195667556237,4.8503722833335345,78.82448305739436,75.22281621156439,3.6016668458299677,High Efficiency
2024-04-05 15:00:00,8.061064362700222,8.977622873466427,8.03023502603735,39.36176639847018,5.002785352077604,4.325355496876969,48.8129664665211,44.22154128962131,4.59142517689979,Moderate Efficiency
2024-04-05 16:00:00,46.484882617128655,8.952704592904922,7.763372588570392,77.12421787025013,0.6939408590418339,3.0039607466980955,76.16430105069679,74.1240987426827,2.040202308014088,High Efficiency
2024-04-05 17:00:00,40.40601897822085,21.478976915736542,18.409845650118058,27.311318906542112,0.8987685173616067,3.5043284862193995,57.24123378367159,56.284846928484605,0.9563868551869845,High Efficiency
2024-04-05 18:00:00,31.67018782552117,23.717597393668125,14.814388284874427,35.94162691734407,6.009120056590861,1.4260290134020703,43.487123293688356,40.90153363940376,2.585589654284597,Moderate Efficiency
2024-04-05 19:00:00,43.57302950938588,23.203448313512446,7.281564248334093,90.19760373235856,3.409585714355583,3.1538521008631033,65.11993605402994,60.57951761873066,4.540418435299273,Moderate Efficiency
2024-04-05 20:00:00,40.18360384495573,3.659473495910195,11.604851275525235,79.09785205812531,9.172680665776806,2.278247747199387,62.94509032874286,58.923218258054355,4.021872070688502,Moderate Efficiency
2024-04-05 21:00:00,9.328502944301793,35.09843450521522,14.229470376047031,21.099644320907622,4.065905373594722,2.4100866988846628,79.45626595543666,79.1271167386209,0.3291492168157646,High Efficiency
2024-04-05 22:00:00,44.627949924498886,10.624001703548242,6.251961274840749,39.87010082958402,1.4328145870264108,3.78888280187579,43.252364370464164,39.789500370076254,3.46286400038791,Moderate Efficiency
2024-04-05 23:00:00,26.967112095782536,5.180596851312167,18.236245526110082,37.15251863945316,7.14718833502036,1.4095917779862583,63.60297513308677,60.743487520792,2.859487612294771,High Efficiency
2024-04-06 00:00:00,40.372007758203125,35.54992319475909,17.054053031623027,41.664506242957806,2.9335342144100984,1.5901980584725994,32.601187751472345,28.06387186974022,4.537315881732127,Low Efficiency
2024-04-06 01:00:00,44.80456499617466,38.226059929190136,12.578101603649573,39.80478162239091,5.2547030735589315,4.623208955643183,35.68230193483597,35.06989485058448,0.6124070842514868,High Efficiency
2024-04-06 02:00:00,15.900173748593193,34.48510469061802,19.506899228887555,25.00210365942766,6.978327855051701,0.2811214742548612,30.195918747554664,27.52573818153138,2.6701805660232836,Moderate Efficiency
2024-04-06 03:00:00,5.502596226383838,32.38064298899512,11.266414689126496,56.71524132774563,9.002641112020704,2.428171492066702,79.97303405298365,75.5757205854242,4.3973134675594565,Moderate Efficiency
2024-04-06 04:00:00,11.396758127097083,26.20967922556087,19.761654785547467,78.61867798289322,7.921911948016761,4.564004002039309,70.1136848573739,68.06356592366518,2.050118933708717,High Efficiency
2024-04-06 05:00:00,21.355389431312815,22.034294824365574,15.018799982054405,68.53853797739491,6.763610678727241,3.051815039090785,69.33615073667704,66.9261761480127,2.4099745886643404,High Efficiency
2024-04-06 06:00:00,40.90073829612466,3.4794703964564055,14.520069098809122,73.82973348784638,6.796331823951435,2.73203537106066,55.48630376440899,55.1340003760742,0.35230338833478925,High Efficiency
2024-04-06 07:00:00,43.036529162817175,16.338128522827947,7.489323429436775,26.49193428289913,9.459246440320864,1.248720896146776,45.003354145272,43.61263594302744,1.3907182022445568,High Efficiency
2024-04-06 08:00:00,0.34760652655953517,14.90754068049256,18.22891637456966,96.11925681414297,2.9582409749653604,1.7163774453222413,37.5632142231338,35.94068097728906,1.6225332458447355,High Efficiency
2024-04-06 09:00:00,25.537365128878285,10.39015135041305,11.412345318809226,87.07934670744199,0.011120941961874076,4.260242079023465,44.23373694232318,39.50812469859875,4.725612243724434,Moderate Efficiency
2024-04-06 10:00:00,20.87055015743895,28.936804547543396,7.4335010867371905,84.40722547965302,2.719545593981987,2.7960906588422905,48.79856109645696,47.385224293751165,1.4133368027057926,High Efficiency
2024-04-06 11:00:00,11.105390523536512,19.835029403150834,5.189112799636385,85.8387044033414,2.17891379626744,2.5737109687838995,67.8155048490147,65.51116117266645,2.304343676348253,High Efficiency
2024-04-06 12:00:00,5.99326836668414,3.2418486363059174,13.396335254575739,94.6168406506209,6.618345851139981,0.4978985677001446,56.98308944515762,53.62656732733622,3.356522117821399,Moderate Efficiency
2024-04-06 13:00:00,16.8807585701814,8.807328077992453,12.910994331840145,63.54031728909582,6.337115997655291,0.08014078227561561,33.87418132777413,33.06326446573475,0.8109168620393845,High Efficiency
2024-04-06 14:00:00,47.14548519562596,27.330350546383837,15.790304335537378,36.022561429410075,5.934613827047238,4.818425943435246,30.901450447945614,28.46923851223624,2.432211935709372,Moderate Efficiency
2024-04-06 15:00:00,16.160146601037763,3.0452343796120074,18.35387079526703,69.34268862820329,0.162434432094537,1.8849308364342083,35.116608976703155,31.423913779323616,3.692695197379539,Moderate Efficiency
2024-04-06 16:00:00,25.939531087168305,34.04827656195075,6.191098769645443,79.43051949343513,7.287780544506475,3.0160653104975217,50.524935684868964,46.19065961973364,4.334276065135327,Moderate Efficiency
2024-04-06 17:00:00,35.15094794475889,19.805861080558973,15.972447355105436,79.03339146832204,3.235304124854915,0.39857536593642495,76.65964585245092,73.52834947913878,3.1312963733121393,High Efficiency
2024-04-06 18:00:00,18.1814801189647,19.22346309306592,7.811179161463733,61.71592193335041,6.650559890066311,3.415571428615233,61.87012406046108,58.52485648387634,3.345267576584739,Moderate Efficiency
2024-04-06 19:00:00,48.589104136048036,23.696311386380703,17.87265579735746,25.476697546686246,5.565784285021533,4.662833543529804,70.09129499377576,69.45987763085292,0.6314173629228463,High Efficiency
2024-04-06 20:00:00,48.122364747105564,32.987238637005966,17.285952707924842,49.68903507441023,3.4273092542790717,2.8783262649870984,53.31872972522743,48.58984723899569,4.72888248623174,Moderate Efficiency
2024-04-06 21:00:00,12.589114791268209,13.912368316087722,13.111906324783165,93.66132867706858,1.3457626710410775,0.6305766118770528,48.08330415975214,47.42043377232973,0.6628703874224087,High Efficiency
2024-04-06 22:00:00,24.86242529461927,27.120646102362542,15.653641979349672,66.75591278059409,0.9441889766048095,2.9086076373673837,35.420018635831134,31.546653949922142,3.8733646859089923,Moderate Efficiency
2024-04-06 23:00:00,15.043915490838483,22.629278559831643,9.715251697756226,63.066555460457074,8.315183331122235,3.8317360655232617,73.79665110931025,72.47256950041866,1.3240816088915892,High Efficiency
